mineral_name,strunz_number
Scheelite,07.GA.05
Scheelite,07.GA.05
Wolframite,04.DB.30
Wulfénite,07.GA.05
Ferberite,04.DB.30
Uraninite,04.DL.05
Uraninite,04.DL.05
Autunite,08.EB.05
Uraninite,04.DL.05
Uraninite,04.DL.05
Linarite,07.BC.65
Brochantite,07.BB.25
Gypse,
Gypse,
Langite,07.DD.10
Devilline,07.DD.30
Devilline,07.DD.30
Spinelle,
Spinelle,
Spinelle,
Spinelle,
Spinelle,
à identifier,
Magnétite,04.BB.05
Hématite,04.CB.05
Magnétite,04.BB.05
Magnétite,04.BB.05
Magnétite,04.BB.05
Magnétite,04.BB.05
Magnétite,04.BB.05
Magnétite,04.BB.05
Magnétite,04.BB.05
Magnétite,04.BB.05
Apatite,08.BN.05
Gahnite,04.BB.05
Franklinite,04.BB.05
Franklinite,04.BB.05
Spinelle,
Spinelle,
Spinelle,
Spinelle,
Chrysobéryl,04.BA.05
Boracite,06.GA.05
Colemanite,06.CB.10
Triphylite,08.AB.10
Xénotime,08.AD.35
Xénotime,08.AD.35
Monazite,08.AD.50
Monazite,08.AD.50
Monazite,08.AD.50
Ferro/Manganotantalite,
Ferro/Manganocolumbite,
Ferro/Manganocolumbite,
Rutile,
Apatite,08.BN.05
Apatite,08.BN.05
Apatite,08.BN.05
Apatite,08.BN.05
Apatite,08.BN.05
Apatite,08.BN.05
Apatite,08.BN.05
Apatite,08.BN.05
Apatite,08.BN.05
Apatite,08.BN.05
Apatite,08.BN.05
Apatite,08.BN.05
Apatite,08.BN.05
Apatite,08.BN.05
Apatite,08.BN.05
Apatite,08.BN.05
Pyromorphite,08.BN.05
Pyromorphite,08.BN.05
Pyromorphite,08.BN.05
Pyromorphite,08.BN.05
Pyromorphite,08.BN.05
Pyromorphite,08.BN.05
Mimetite,08.BN.05
Mimétite,08.BN.05
Vanadinite,08.BN.05
Vanadinite,08.BN.05
Vanadinite,08.BN.05
Vanadinite,08.BN.05
Vanadinite,08.BN.05
Vanadinite,08.BN.05
Vanadinite,08.BN.05
Mimétesite,
Libethenite,08.BB.30
Libethenite,08.BB.30
Libethenite,08.BB.30
Descloizite,08.BH.40
Descloizite,08.BH.40
Descloizite,08.BH.40
Wagnerite,08.BB.15
Wagnerite,08.BB.15
Triplite,08.BB.10
à identifier,
Clinoclase,08.BE.20
Lazulite,08.BB.40
Zircon,09.AD.30
Roselite,08.CG.10
Hopeite,08.CA.30
Vivianite,08.CE.40
Vivianite,08.CE.40
Vivianite,08.CE.40
Vivianite,08.CE.40
Erythrite,08.CE.40
Erythrite,08.CE.40
Annabergite,08.CE.40
Annabergite,08.CE.40
Scorodite,08.CD.10
Euchroïte,08.DC.07
Pharmacosidérite,08.DK.10
Pharmacosidérite,08.DK.10
Pharmacosidérite,08.DK.10
Liroconite,08.DF.20
Phosphophyllite,08.CA.40
Torbernite,08.EB.05
Zeunerite,08.EB.05
Volborthite,08.FD.05
Staurotide,
Dumortiérite,09.AJ.10
Dumortiérite,09.AJ.10
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Kyanite,09.AF.15
Tourmaline,
Andalousite,
Andalousite,
Kyanite,09.AF.15
Topaze,
Topaze,
Topaze,
Célestine,07.AD.35
Vanadinite,08.BN.05
Andalousite,
Topaze,
Hémimorphite,09.BD.10
Andradite,09.AD.25
Albite,09.FA.35
Phlogopite,09.EC.20
Spodumène,09.DA.30
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Diopside,09.DA.15
Euclase,09.AE.10
Gadolinite,09.AJ.20
Gadolinite,09.AJ.20
Gehlenite,09.BB.10
Melilite,09.BB.10
Humite,09.AF.50
Humite,09.AF.50
Hellandite,09.DK.20
Ilvaïte,09.BE.07
Ilvaite,09.BE.07
Ilvaite,09.BE.07
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Actinote,
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Augite,09.DA.15
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Allanite Orthite,
Epidote,09.BG.05a
Epidote,09.BG.05a
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Cuspidine,09.BE.17
Hémimorphite,09.BD.10
Hémimorphite,09.BD.10
Hémimorphite,09.BD.10
Asbeste,
Phénacite,
Willémite,09.AA.05
Néphéline,09.FA.05
Néphéline,09.FA.05
Néphéline,09.FA.05
Davyne,09.FB.05
Willémite,09.AA.05
Hauyne,
Hauyne,
Lazurite,09.FB.10
Danburite,09.FA.65
Enstatite,09.DA.05
Grossulaire,
Diopside,09.DA.15
Andradite,09.AD.25
Andradite,09.AD.25
Grossulaire,
Grossulaire,
Dioptase,09.CJ.30
Grenat,
Almandin,
Grossulaire,
Almandin,
Almandin,
Grenat,
Grenat,
Grenat,
Wollastonite,09.DG.05
Dioptase,09.CJ.30
Grossulaire,
Dioptase,09.CJ.30
Heulandite,09.GE.05
Grossulaire,
Axinite,09.BD.20
Axinite,09.BD.20
Axinite,09.BD.20
Pyrosmalite,09.EE.10
Muscovite,09.EC.15
Muscovite,09.EC.15
Muscovite,09.EC.15
Phlogopite,09.EC.20
Phlogopite,09.EC.20
Phlogopite,09.EC.20
Lépidolite,09.EC.20
Lépidolite,09.EC.20
Muscovite,09.EC.15
Muscovite F,
Muscovite F,
Muscovite,09.EC.15
Clintonite,09.EC.35
Chlorite,
Chlorite,
Chlorite,
Chlorite,
Chlorite,
Chlorite,
Chlorite,
Chlorite,
Chlorite,
Serpentine,
Clinochlore,09.EC.55
Muscovite,09.EC.15
Clinochlore P,
Sépiolite,09.EE.25
Talc,09.EC.05
Cordiérite,09.CJ.10
Cordiérite,09.CJ.10
Actinolite,09.DE.10
Ilménite,04.CB.05
Ilménite,04.CB.05
Ilménite,04.CB.05
Ilménite,04.CB.05
Pyroxène,
Augite,09.DA.15
Diopside,09.DA.15
Diopside,09.DA.15
Augite,09.DA.15
Jade (?),
Spodumène,09.DA.30
Wollastonite,09.DG.05
Wollastonite,09.DG.05
Pectolite,09.DG.05
Rhodonite,09.DK.05
Trémolite,09.DE.10
Actinote N,
Pargasite,09.DE.10
Pargasite,09.DE.10
Hornblende,
Hornblende,
Hornblende,
Actinote,
Actinote,
Actinote,
Actinote,
Actinote,
Actinote,
Leucite,09.GB.05
Leucite,09.GB.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Asbeste,
Orthose A,
Orthose A,
Orthose A,
Orthose A,
Orthose A,
Orthose,
Orthose,
Scapolite,09.FB.15
Titanite,09.AG.15
Heulandite,09.GE.05
Chabasite,
Stilbite,09.GE.10
Scapolite,09.FB.15
Scapolite,09.FB.15
Scapolite,09.FB.15
Scapolite,09.FB.15
Scapolite,09.FB.15
Scapolite,09.FB.15
Scapolite,09.FB.15
Meionite,09.FB.15
Litidionite,09.DG.07.0
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Milarite,09.CM.05
Neptunite,09.EH.05
Eudialyte,09.CO.10
Perovskite,04.CC.30
Zirconolite,04.DH.30
Steenstrupine,09.CK.20
Euxénite,04.DG.05
Aeschynite,04.DF.05
Wiikite[pas une espèce],
Wiikite,
Orthose,
Microcline,09.FA.30
Microcline,09.FA.30
Orthose,
Orthose,
Orthose A,
Orthose A,
Adulaire,
Orthose A,
Orthose A,
Orthose A,
Orthose A,
Orthose,
Orthose A,
Orthose A,
Rutile,04.DB.05
Orthose A,
Orthose A,
Orthose A,
Chabasite,
Orthose A,
Microcline,09.FA.30
Sanidine,09.FA.30
Hyalophane,09.FA.30
Albite,09.FA.35
Albite,09.FA.35
Albite,09.FA.35
Albite,09.FA.35
Albite,09.FA.35
Albite,09.FA.35
Albite,09.FA.35
Albite,09.FA.35
Albite,09.FA.35
Albite,09.FA.35
Orthose A,
Oligoclase,09.FA.35
Labradorite,09.FA.35
Anorthite,09.FA.35
Anorthite,09.FA.35
Albite,09.FA.35
Albite,09.FA.35
Albite,09.FA.35
Natrolite,09.GA.05
Natrolite,09.GA.05
Natrolite,09.GA.05
Analcime,09.GB.05
Faujasite,09.GD.30
Heulandite,09.GE.05
Heulandite,09.GE.05
Heulandite,09.GE.05
Heulandite,09.GE.05
Heulandite,09.GE.05
Stilbite,09.GE.10
Gismondine,09.GC.05
Stilbite = Desmine,
Harmotome,09.GC.10
Stilbite,09.GE.10
Stilbite,09.GE.10
Heulandite,09.GE.05
Chabasite,
Chabasite,
Chabasite,
Chabasite,
Chabasite,
Whewellite,10.AB.45
Whewellite,10.AB.45
Whewellite,10.AB.45
Chabasite,
Whewellite,10.AB.45
Whewellite,10.AB.45
Ambre,
Ambre,
Ambre,
Ambre,
Ambre,
Ambre,
Ambre,
Ambre,
Ambre,
Ambre,
Ambre,
Ambre,
Ambre,
Ambre,
Calcite,05.AB.05
Ambre,
Ambre,
Ambre,
Ambre,
Ambre,
Ambre,
Ambre,
Ambre,
Ambre,
Ambre,
Ambre,
Ambre,
Soufre,01.CC.05
Soufre,01.CC.05
Opale,
Corindon,
Zircon,09.AD.30
Spinelle,
Orthose,
Béryl,09.CJ.05
Opale,
Zircon,09.AD.30
Spinelle,
Opale,
Tourmaline,
Chrysobéryl,04.BA.05
Corindon,
Corindon,
Opale,
Opale,
Opale,
Opale,
Quartz,04.DA.05
Manganite,04.FD.15
Marcasite,02.EB.10a
Cordiérite,09.CJ.10
Pyrite,02.EB.05a
Galène,
Bournonite,02.GA.50
Sidérite,05.AB.05
Wolframite,04.DB.30
Cuivre,01.AA.05
Calcite,05.AB.05
Almandin,
Grossulaire,
Fluorite,03.AB.25
Phénacite,
Tourmaline,
Dioptase,09.CJ.30
Tourmaline,
Tourmaline,
Tourmaline,
Andradite,09.AD.25
Béryl,09.CJ.05
Cuivre,01.AA.05
Grenat,
Quartz,04.DA.05
Calcite,05.AB.05
Calcite,05.AB.05
Azurite,05.BA.05
Calcite,05.AB.05
Calcite,05.AB.05
Magnétite,04.BB.05
Muscovite F,
Quartz,04.DA.05
Azurite,05.BA.05
Wulfénite,07.GA.05
Opalsinter = Stilolite,
Epidote,09.BG.05a
Silex,
Calcite,05.AB.05
Spinelle,
Datolite,09.AJ.20
Muscovite,09.EC.15
Heulandite,09.GE.05
Aragonite,05.AB.15
Diopside,09.DA.15
Corindon,
Sylvanite,02.EA.05
Cérusite,
Gypse,
Calcite,05.AB.05
Talc,09.EC.05
Stilbite,09.GE.10
Calcédoine,
Biotite,09.EC.20
Quartz,04.DA.05
Graphite,01.CB.05a
Aragonite,05.AB.15
Aragonite,05.AB.15
Calcite,05.AB.05
Rhodochrosite,05.AB.05
Calcite,05.AB.05
Labradorite,09.FA.35
Sidérite,05.AB.05
Halite,03.AA.20
Apophyllite,09.EA.15
Cérusite,
Calcite,05.AB.05
Cérusite,
Epidote,09.BG.05a
Calcite,05.AB.05
Aragonite,05.AB.15
Calcite,05.AB.05
Rhodochrosite,05.AB.05
Fluorite,03.AB.25
Fluorite,03.AB.25
Gypse,
Quartz,04.DA.05
Quartz,04.DA.05
Fluorite,03.AB.25
Fluorite,03.AB.25
Smithsonite,05.AB.05
Gypse,
Vanadinite,08.BN.05
Vanadinite,08.BN.05
Vanadinite,08.BN.05
Halite,03.AA.20
Pyromorphite,08.BN.05
Phosphophyllite,08.CA.40
Wulfénite,07.GA.05
Wulfénite,07.GA.05
Mélanophlogite,04.DA.25
Barytine,
Meyerhofferite,06.CA.30
Aragonite,05.AB.15
Brochantite,07.BB.25
Malachite,05.BA.10
Barytine,
Malachite,05.BA.10
Azurite,05.BA.05
Azurite,05.BA.05
Azurite,05.BA.05
Orthose,
Azurite,05.BA.05
Azurite,05.BA.05
Quartz,04.DA.05
Quartz,04.DA.05
Quartz,04.DA.05
Turquoise,08.DD.15
Vésuvianite,09.BG.35
Calcite,05.AB.05
Calcite,05.AB.05
Vésuvianite,09.BG.35
Mimétite,08.BN.05
Quartz,04.DA.05
Ambre,
Quartz,04.DA.05
Azurite,05.BA.05
Dolomite,05.AB.10
Ouvarovite,
Aragonite,05.AB.15
Quartz,04.DA.05
Grossulaire,
Actinote N,
Actinote N,
Orthose,
Calcédoine,
Spodumène,09.DA.30
Topaze,
Célestine,07.AD.35
Evansite,08.DF.10
Biotite,09.EC.20
Topaze,
Béryl,09.CJ.05
Epidote,09.BG.05a
Orthose,
Tourmaline,
Tourmaline,
Tourmaline,
Lazurite,09.FB.10
Lazurite,09.FB.10
Grossulaire,
Tourmaline,
Tourmaline,
Tourmaline,
Talc,09.EC.05
Phénacite,
Azurite,05.BA.05
Smithsonite,05.AB.05
Dioptase,09.CJ.30
Dioptase,09.CJ.30
Andradite,09.AD.25
Strontianite,05.AB.15
Analcime,09.GB.05
Orthose,
Grossulaire,
Dolomite,05.AB.10
Microcline,09.FA.30
Albite,09.FA.35
Smithsonite,05.AB.05
Marcasite,02.EB.10a
Soufre,01.CC.05
Soufre,01.CC.05
Epidote,09.BG.05a
Pyrrhotine,
Célestine,07.AD.35
Andalousite,
Lazurite,09.FB.10
Pyrite,02.EB.05a
Covelline,
Cuivre,01.AA.05
Hématite,04.CB.05
Pyrolusite,04.DB.05
Grenat,
Calcédoine,
Almandin,
Pyrite,02.EB.05a
Galène,
Pyrrhotine,
Torbernite,08.EB.05
Stibnite,02.DB.05a
Calcite,05.AB.05
Arsenopyrite,02.EB.20
Hématite,04.CB.05
Apatite,08.BN.05
Arsenopyrite,02.EB.20
Bismuth,01.CA.05
Pyrite,02.EB.05a
Hématite,04.CB.05
Stibnite,02.DB.05a
Molybdénite,02.EA.30
Stibnite,02.DB.05a
Tétraèdrite,
Hématite,04.CB.05
Phosgénite,05.BE.20
Stibnite,02.DB.05a
Hématite,04.CB.05
Wolframite,04.DB.30
Enargite,02.KA.05
Chalcopyrite,02.CB.10a
Heulandite,09.GE.05
Tétraèdrite,
Talc,09.EC.05
Hématite,04.CB.05
Galène,
Psilomélane,
Nickéline,02.CC.05
Oeil-de-tigre,
Calcédoine,
Quartz,04.DA.05
Marcasite,02.EB.10a
Tourmaline,
Calcite,05.AB.05
Calcite,05.AB.05
Dumortiérite,09.AJ.10
Tourmaline,
Clinochlore P,
Tourmaline,
Prehnite,09.DP.20
Prehnite,09.DP.20
Apatite,08.BN.05
Actinote N,
Prehnite,09.DP.20
Actinote,
Grenat,
Albite,09.FA.35
Marcasite,02.EB.10a
Prehnite,09.DP.20
Dolomite,05.AB.10
Stilbite,09.GE.10
Pyrite,02.EB.05a
Glauconie,
Béryl,09.CJ.05
Prehnite,09.DP.20
Prehnite,09.DP.20
Béryl,09.CJ.05
Prehnite,09.DP.20
Chrysotile,09.ED.15
Malachite,05.BA.10
Malachite,05.BA.10
Malachite,05.BA.10
Sidérite,05.AB.05
Tunisite,05.BB.15
Heterogenite,
Vésuvianite,09.BG.35
Quartz,04.DA.05
Réalgar,02.FA.15a
Stibnite,02.DB.05a
Wolframite,04.DB.30
Molybdénite,02.EA.30
Hématite,04.CB.05
Galène,
Sphalérite,02.CB.05a
Galène,
Calcite,05.AB.05
Gypse,
Gypse,
Lavendulane,
Lavendulane,
Lavendulane,
Mansfieldite,08.CD.10
Mansfieldite,08.CD.10
Cobalto-adamite,
Almandin,
Chrysocolle,
Celestine,07.AD.35
Olivénite,08.BB.30
Epidote,09.BG.05a
Anhydrite,07.AD.30
Sengierite,04.HB.10
Sabugalite,08.EB.55
Sabugalite,08.EB.55
Uranophane,
Parsonsite,08.EA.10
Uranophane,
Méta-autunite,08.EB.10
Barytine,
Enargite,02.KA.05
Hémimorphite,09.BD.10
Kyanite,09.AF.15
Cordiérite,09.CJ.10
Tourmaline,
Dioptase,09.CJ.30
Dioptase,09.CJ.30
Tourmaline,
Diopside,09.DA.15
Epidote,09.BG.05a
Apophyllite,09.EA.15
Heulandite,09.GE.05
Heulandite,09.GE.05
Natrolite,09.GA.05
Stilbite,09.GE.10
Scolécite,09.GA.05
Apophyllite,09.EA.15
Heulandite,09.GE.05
Stilbite,09.GE.10
Apophyllite,09.EA.15
Okénite,09.EA.40
Apophyllite,09.EA.15
Apophyllite,09.EA.15
Barytine,
Gypse,
Dioptase,09.CJ.30
Quartz,04.DA.05
Natrolite,09.GA.05
Gypse,
Duftite,08.BH.35
Azurite,05.BA.05
Azurite,05.BA.05
Labradorite,09.FA.35
Descloizite,08.BH.40
Calcite,05.AB.05
Marcasite,02.EB.10a
Calcite,05.AB.05
Duftite,08.BH.35
Grossulaire,
Labradorite,09.FA.35
Cuivre,01.AA.05
Apatite,08.BN.05
Epidote,09.BG.05a
Calcite,05.AB.05
Apophyllite,09.EA.15
Apophyllite,09.EA.15
Apophyllite,09.EA.15
Barytine,
Barytine,
Hématite,04.CB.05
Hématite,04.CB.05
Goethite,04.FD.10
Axinite,09.BD.20
Cérusite,
Rhodonite,09.DK.05
Epidote,09.BG.05a
Epidote,09.BG.05a
Piémontite,09.BG.05a
Monazite,08.AD.50
Fluorite,03.AB.25
Clinozoisite,09.BG.05a
Alun de potassium,
Alun d'ammoniaque,
Olivine,09.AC.05
Rutile,04.DB.05
Calcédoine,
Orthose A,
Siderite,05.AB.05
Calcite,05.AB.05
Calcédoine,
Calcite,05.AB.05
Célestine,07.AD.35
Calcédoine,
Calcédoine,
Calcédoine,
Calcédoine,
Calcédoine,
Calcédoine,
Calcédoine,
Calcédoine,
Calcédoine,
Calcédoine,
Calcédoine,
Calcédoine,
Clinoptilolite,09.GE.05
Apophyllite,09.EA.15
Calcédoine,
Calcédoine,
Calcédoine,
Calcédoine,
Chrysocolle,
Actinote N,
Marshite,03.AA.05
Franconite,04.FM.15
Vikingite,02.JB.40a
Reevesite,05.DA.50
Chalcosine,
Pyrargyrite,02.GA.05
Jaspe,
Dolomite,05.AB.10
Topaze,
Tourmaline,
Chrysobéryl,04.BA.05
Quartz,04.DA.05
Ilvaïte,09.BE.07
Argent natif,
Chamosite,09.EC.55
Fluorite,03.AB.25
Quartz,04.DA.05
Or,
Galène,
Diopside,09.DA.15
Brookite,04.DD.10
Leucite,09.GB.05
Siderite,05.AB.05
Hématite,04.CB.05
Phlogopite,09.EC.20
Rutile,04.DB.05
Calcite,05.AB.05
Calcite,05.AB.05
Orthose,
Grossulaire,
Grossulaire,
Vésuvianite,09.BG.35
Meionite,09.FB.15
Meionite,09.FB.15
Zircon,09.AD.30
Aragonite,05.AB.15
Aragonite,05.AB.15
Epidote,09.BG.05a
Corindon,
Zircon,09.AD.30
Spinelle,
Opale,
Opale,
Stilbite,09.GE.10
Heulandite,09.GE.05
Nuffieldite,02.JB.25g
Hornblende,
Hornblende,
Prehnite,09.DP.20
Prehnite,09.DP.20
Prehnite,09.DP.20
Prehnite,09.DP.20
Prehnite,09.DP.20
Prehnite,09.DP.20
Prehnite,09.DP.20
Prehnite,09.DP.20
Prehnite,09.DP.20
Prehnite,09.DP.20
Prehnite,09.DP.20
Prehnite,09.DP.20
Prehnite,09.DP.20
Prehnite,09.DP.20
Prehnite,09.DP.20
Prehnite,09.DP.20
Prehnite,09.DP.20
Prehnite,09.DP.20
Prehnite,09.DP.20
Prehnite,09.DP.20
Prehnite,09.DP.20
Prehnite,09.DP.20
Prehnite,09.DP.20
Stibnite,02.DB.05a
Sodalite,09.FB.10
Quartz,04.DA.05
Quartz,04.DA.05
Quartz,04.DA.05
Phlogopite,09.EC.20
Calcédoine,
Spinelle,
Spinelle,
Spinelle,
Chromite,04.BB.05
Rectorite,09.EC.60
Spadaite,09.EC.45
Talc,09.EC.05
Staurotide,
Cérusite,
Glauberite,07.AD.25
Cummingtonite,09.DE.05
Gypse,
Olivine,09.AC.05
Olivine,09.AC.05
Chrysocolle,
Charoite,09.DG.09.2
Welshite,09.DH.45
Cuivre,01.AA.05
Cuivre,01.AA.05
Prehnite,09.DP.20
Actinolite,09.DE.10
Actinote,
Actinote,
Actinote,
Actinote,
Actinote,
Tourmaline,
Grossulaire,
Grossulaire,
Grossulaire,
Grossulaire,
Grossulaire,
Grossulaire,
Grossulaire,
Andradite,09.AD.25
Andradite,09.AD.25
Grossulaire,
Andradite,09.AD.25
Andradite,09.AD.25
Andradite,09.AD.25
Chrysotile,09.ED.15
Andradite,09.AD.25
Andradite,09.AD.25
Andradite,09.AD.25
Andradite,09.AD.25
Andradite,09.AD.25
Andradite,09.AD.25
Andradite,09.AD.25
Grenat,
Grenat,
Almandin,
Grenat,
Grenat,
Grossulaire,
Grossulaire,
Grenat,
Grenat,
Grenat,
Grenat,
Grenat,
Dolomite,05.AB.10
Prehnite,09.DP.20
Prehnite,09.DP.20
Prehnite,09.DP.20
Prehnite,09.DP.20
Prehnite,09.DP.20
Prehnite,09.DP.20
Prehnite,09.DP.20
Prehnite,09.DP.20
Andradite,09.AD.25
Almandin,
Almandin,
Pyrope,09.AD.25
Albite,09.FA.35
Sturtite [pas une espèce]!,
Hornblende,
Kyanite,09.AF.15
Sanidine,09.FA.30
Platine,01.AF.10
Réalgar,02.FA.15a
Hauerite,02.EB.05a
Gersdorffite,02.EB.25
Arsenopyrite,02.EB.20
Arsenopyrite,02.EB.20
Rammelsbergite,02.EB.15a
Hessite,02.BA.30c
Chalcopyrite,02.CB.10a
Carrollite,02.DA.05
Scheelite,07.GA.05
Quartz,04.DA.05
Quartz,04.DA.05
Quartz,04.DA.05
Quartz,04.DA.05
Fer,01.AE.05
Cristobalite,04.DA.15
Apatite,08.BN.05
Apatite,08.BN.05
Apatite,08.BN.05
Bayldonite,08.BH.45
Andalousite,
Pyroxène,
Aeschynite,04.DF.05
Béryl,09.CJ.05
Zéolite,
Quartz,04.DA.05
Quartz,04.DA.05
Corindon,
Oeil de tigre,
Béryl,09.CJ.05
Béryl,09.CJ.05
Pyrite,02.EB.05a
Ullmannite,02.EB.25
Polybasite,02.GB.15
Pyromorphite,08.BN.05
Orthose A,
Parsettensite,09.EG.40
Parsettensite,09.EG.40
Parsettensite,09.EG.40
Vésuvianite,09.BG.35
Epidote,09.BG.05a
Hornblende,
Albite,09.FA.35
Orthose A,
Autunite,08.EB.05
Pyrite,02.EB.05a
Vanadinite,08.BN.05
Muscovite F,
Béryl synthétique,
Béryl synthétique,
Calcite,05.AB.05
Opale,
Ambre,
Ambre,
Titanite,09.AG.15
Piemontite,09.BG.05a
Clinoclase,08.BE.20
Axinite,09.BD.20
Glaucocerinite,07.DD.35
Topaze,
Azurite -Malachite,
Bixbyite,04.CB.10
Quartz taillé,
Quartz,04.DA.05
Epidote,09.BG.05a
Gypse,
Gypse 3 p.,
Chalcanthite,07.CB.20
Lulzacite,08.BK.25
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Beryl synthétique,
Dumortiérite,09.AJ.10
Corindon,
Scheelite,07.GA.05
Chromite,04.BB.05
Fer natif,
Nordstrandite,04.FE.10
Cassitérite,04.DB.05
Chalcopyrite et Bornite,
Muscovite,09.EC.15
Smithsonite,05.AB.05
Dewindtite,08.EC.10
Withérite,05.AB.15
Fluorite,03.AB.25
Fluorite,03.AB.25
Smithsonite,05.AB.05
Calcite,05.AB.05
Calcite,05.AB.05
Ulrichite/metatorbernite,
Quartz taillé,
Tourmaline,
Pyrite,02.EB.05a
Villyaellenite,08.CB.10
Parthéite,09.GB.35
Parthéite,09.GB.35
Chessexite,07.DG.35
Trabzonite,09.BJ.15
Vuagnatite,09.AG.60
Chantalite,09.AG.55
Vuagnatite,09.AG.60
Defernite,05.BA.25
Jaffeite,09.BE.12
Villyaellenite,08.CB.10
Gysinite-Nd,
Asselbornite,08.ED.10
Theisite,08.BE.75
Delafossite,04.AB.15
Kamotoite-(Y),
Deloryite,04.FL.85
"Kténasite-Co,Ni",
Camerolaite,07.DE.75
Crichtonite-senaite,
Orthoserpiérite,07.DD.30
Macphersonite,05.BF.40
Scotlandite,04.JE.20
Perroudite,02.FC.20c
Iltisite,02.FC.20b
Capgaronnite,02.FC.20a
Guarinoite,07.DD.80
Geminite,08.CB.30
Ba-Zn Alumopharmacosiderite,
Theresemagnanite,07.DD.80
Cu riche Schulenbergite,
Schneebergite,08.CG.15
Pradetite,
Perroudite,02.FC.20c
Goudeyite,08.DL.15
Mahnertite,08.DH.45
Pushcharovskite,08.CA.55
Mahnertite,08.DH.45
Capgaronnite,02.FC.20a
Yvonite,08.CB.25
Pushcharovskite,08.CA.55
Cobaltlotharmeyerite,08.CG.15
Geminite,08.CB.30
Mahnertite,08.DH.45
Zdenekite,08.DG.05
Lindackerite,08.CE.30
Richelsdorfite,08.DK.25
Znucalite,05.ED.45
Znucalite,05.ED.45
Gilmarite,08.BE.25
Theoparacelsite,08.BB.65
Rouaite,05.NB.05
Wallkilldellite-Fe,
Rollandite,08.CD.30
Gerhardtite,05.NB.05
Radovanite,08.CB.40
Rouaite,05.NB.05
Tillmannsite,08.AC.80
Cavansite,09.EA.50
Celestite,
Gypse,
Chromite,04.BB.05
Dioptase,09.CJ.30
Calcite,05.AB.05
Cervandonite,09.BE.09.2
Spessartite,
Strontiodresserite,05.DB.10
Strontiodresserite,05.DB.10
Sillimanite,09.AF.05
Tremolite,09.DE.10
Franklinite,04.BB.05
Diioptase,
Fluorite,03.AB.25
Pyrite,02.EB.05a
Ambre,
Ambre,
Ambre,
Ambre,
Zoisite,09.BG.10
Piémontite,09.BG.05a
Zoisite,09.BG.10
Epidote,09.BG.05a
Zoisite,09.BG.10
Azurite,05.BA.05
Rutile,04.DB.05
Pyromorphite,08.BN.05
Talc,09.EC.05
Hedenbergite,09.DA.15
Stilbite,09.GE.10
Celestite,
Quartz,04.DA.05
Bornite,02.BA.10
Dolomite,05.AB.10
Stilbite,09.GE.10
Natrolite,09.GA.05
Fluorite,03.AB.25
Fluorite,03.AB.25
Gypse,
Gypse,
Barytine,
Gypse,
Quartz,04.DA.05
Quartz,04.DA.05
Agate,
Quartz,04.DA.05
Gypse,
Natrolite,09.GA.05
Natrolite,09.GA.05
Quartz,04.DA.05
Aragonite,05.AB.15
Soufre,01.CC.05
Soufre,01.CC.05
Soufre,01.CC.05
Stephanite,02.GB.10
Stephanite,02.GB.10
Azurite,05.BA.05
Muscovite,09.EC.15
Gypse,
Aragonite,05.AB.15
Graphite,01.CB.05a
Pargasite,09.DE.10
Quartz,04.DA.05
Quartz,04.DA.05
Pyrite,02.EB.05a
Adulaire,
Dioptase,09.CJ.30
Soufre,01.CC.05
Soufre,01.CC.05
Hemimorphite,09.BD.10
Hemimorphite,09.BD.10
Calcite,05.AB.05
Malachite,05.BA.10
Malachite,05.BA.10
Malachite,05.BA.10
Malachite,05.BA.10
Malchite,
Malachite,05.BA.10
Malachite,05.BA.10
Cuivre,01.AA.05
Smithsonite,05.AB.05
Azurite,05.BA.05
Corindon,
Columbite,04.DB.35
Dioptase,09.CJ.30
Sphalerite,02.CB.05a
Stibnite,02.DB.05a
Columbite,04.DB.35
Cassiterite,04.DB.05
Cassiterite,04.DB.05
Cassiterite,04.DB.05
Beryl,09.CJ.05
